,song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
3930,"['Aventura', 'Don Omar']",Ella Y Yo - Featuring Don Omar,0.732,0.708,9,-7.905,0,0.262,0.534,0.0,0.237,0.717,175.924,audio_features,6G4U9avyBNEfP0fAIduev3,spotify:track:6G4U9avyBNEfP0fAIduev3,https://api.spotify.com/v1/tracks/6G4U9avyBNEfP0fAIduev3,https://api.spotify.com/v1/audio-analysis/6G4U9avyBNEfP0fAIduev3,267787,4
3931,['Don Omar'],Dile,0.817,0.714,4,-7.501,0,0.141,0.184,0.000132,0.042,0.714,94.001,audio_features,69Ej1xrGjOcHvIMtMKxK0G,spotify:track:69Ej1xrGjOcHvIMtMKxK0G,https://api.spotify.com/v1/tracks/69Ej1xrGjOcHvIMtMKxK0G,https://api.spotify.com/v1/audio-analysis/69Ej1xrGjOcHvIMtMKxK0G,204600,4
3932,"['Don Omar', 'Tego Calderon']",Bandoleros,0.662,0.896,5,-5.311,0,0.251,0.318,0.0,0.186,0.79,90.622,audio_features,4BxzNZpcm1j3JczZzGNe2k,spotify:track:4BxzNZpcm1j3JczZzGNe2k,https://api.spotify.com/v1/tracks/4BxzNZpcm1j3JczZzGNe2k,https://api.spotify.com/v1/audio-analysis/4BxzNZpcm1j3JczZzGNe2k,305280,4
3933,['Don Omar'],Salió El Sol,0.887,0.701,4,-5.892,0,0.0873,0.106,0.00948,0.0466,0.965,110.002,audio_features,48NXpYRuvv9izul4oXhqS9,spotify:track:48NXpYRuvv9izul4oXhqS9,https://api.spotify.com/v1/tracks/48NXpYRuvv9izul4oXhqS9,https://api.spotify.com/v1/audio-analysis/48NXpYRuvv9izul4oXhqS9,315293,4
3934,['PABLO BENDR'],Don Omar - Danza Kuduro (Remix),0.725,0.839,0,-4.536,1,0.057,0.00863,9.93e-05,0.215,0.695,130.008,audio_features,7l9GEA3SzbXUiRxuLDdPKf,spotify:track:7l9GEA3SzbXUiRxuLDdPKf,https://api.spotify.com/v1/tracks/7l9GEA3SzbXUiRxuLDdPKf,https://api.spotify.com/v1/audio-analysis/7l9GEA3SzbXUiRxuLDdPKf,239468,4
3935,['Estudio K L'],Don Omar: Taboo (Lambada),0.68,0.992,7,-4.343,0,0.0482,0.0489,0.79,0.0944,0.724,125.005,audio_features,0BEzx9k2YcXKftmYZgIG5G,spotify:track:0BEzx9k2YcXKftmYZgIG5G,https://api.spotify.com/v1/tracks/0BEzx9k2YcXKftmYZgIG5G,https://api.spotify.com/v1/audio-analysis/0BEzx9k2YcXKftmYZgIG5G,307987,4
3936,"['Aventura', 'Don Omar']",Ella y Yo (feat. Don Omar),0.726,0.705,9,-8.184,0,0.274,0.518,0.0,0.238,0.71,175.926,audio_features,18C2ThadMI2M476zx00PFi,spotify:track:18C2ThadMI2M476zx00PFi,https://api.spotify.com/v1/tracks/18C2ThadMI2M476zx00PFi,https://api.spotify.com/v1/audio-analysis/18C2ThadMI2M476zx00PFi,267787,4
3937,['EMIL TRF'],Don Omar,0.774,0.591,6,-5.485,0,0.0404,0.202,3.81e-06,0.127,0.757,91.99,audio_features,4LV5CeYwDfW5fEIovzQKLi,spotify:track:4LV5CeYwDfW5fEIovzQKLi,https://api.spotify.com/v1/tracks/4LV5CeYwDfW5fEIovzQKLi,https://api.spotify.com/v1/audio-analysis/4LV5CeYwDfW5fEIovzQKLi,177391,4
3938,['Timjaa'],Pandemic,0.618,0.268,9,-18.091,0,0.0431,0.0426,0.893,0.0984,0.539,139.997,audio_features,3Sl9xUBiTh1k2FZek6nVcj,spotify:track:3Sl9xUBiTh1k2FZek6nVcj,https://api.spotify.com/v1/tracks/3Sl9xUBiTh1k2FZek6nVcj,https://api.spotify.com/v1/audio-analysis/3Sl9xUBiTh1k2FZek6nVcj,129643,4
3939,['Young Hustle'],Pandemic,0.758,0.754,5,-3.148,0,0.333,0.264,0.0,0.125,0.719,129.105,audio_features,5fZEXFoLM0tokD0RaC7p2U,spotify:track:5fZEXFoLM0tokD0RaC7p2U,https://api.spotify.com/v1/tracks/5fZEXFoLM0tokD0RaC7p2U,https://api.spotify.com/v1/audio-analysis/5fZEXFoLM0tokD0RaC7p2U,135262,4
3940,['Fame Kobaine'],Pandemic,0.858,0.529,8,-8.466,1,0.326,0.194,0.0,0.26,0.627,139.994,audio_features,2G6X7aU5ds9BNNxNUySRF9,spotify:track:2G6X7aU5ds9BNNxNUySRF9,https://api.spotify.com/v1/tracks/2G6X7aU5ds9BNNxNUySRF9,https://api.spotify.com/v1/audio-analysis/2G6X7aU5ds9BNNxNUySRF9,184714,4
3941,"['Work Dirty', 'King Hot', 'Yung Bundle']",Pandemic (feat. King Hot & Yung Bundle),0.759,0.632,1,-5.139,1,0.3,0.062,0.0,0.0898,0.384,178.027,audio_features,1IBdggZlDYu860MlIZGWIb,spotify:track:1IBdggZlDYu860MlIZGWIb,https://api.spotify.com/v1/tracks/1IBdggZlDYu860MlIZGWIb,https://api.spotify.com/v1/audio-analysis/1IBdggZlDYu860MlIZGWIb,243371,4
3942,['Tobe Nwigwe'],PANDEMIC OUTRO (FOR FAMILY ONLY),0.569,0.391,9,-10.694,1,0.777,0.776,0.0,0.543,0.66,79.861,audio_features,17WN7OSvDFbnkA7tYv9Svq,spotify:track:17WN7OSvDFbnkA7tYv9Svq,https://api.spotify.com/v1/tracks/17WN7OSvDFbnkA7tYv9Svq,https://api.spotify.com/v1/audio-analysis/17WN7OSvDFbnkA7tYv9Svq,2039994,4
3943,['Lil Ke Henny'],Pandemic,0.55,0.896,11,-11.181,1,0.0441,0.000457,0.19,0.0915,0.506,137.096,audio_features,17hPJ2w8ARx0DnUi0tcpvR,spotify:track:17hPJ2w8ARx0DnUi0tcpvR,https://api.spotify.com/v1/tracks/17hPJ2w8ARx0DnUi0tcpvR,https://api.spotify.com/v1/audio-analysis/17hPJ2w8ARx0DnUi0tcpvR,197721,4
3944,['Paul T'],Pandemic,0.696,0.587,11,-8.775,0,0.0474,0.115,0.0,0.239,0.343,127.965,audio_features,1JbbJbJs8hFmZpE3qdUUyf,spotify:track:1JbbJbJs8hFmZpE3qdUUyf,https://api.spotify.com/v1/tracks/1JbbJbJs8hFmZpE3qdUUyf,https://api.spotify.com/v1/audio-analysis/1JbbJbJs8hFmZpE3qdUUyf,177400,4
3945,['Angel Ruediger'],Pandemic,0.198,0.0457,11,-23.979,1,0.0351,0.941,0.692,0.11,0.0713,160.102,audio_features,3heNZmMD3n6c8nf9U6WvoC,spotify:track:3heNZmMD3n6c8nf9U6WvoC,https://api.spotify.com/v1/tracks/3heNZmMD3n6c8nf9U6WvoC,https://api.spotify.com/v1/audio-analysis/3heNZmMD3n6c8nf9U6WvoC,166205,3
3946,"['Pack Man Dre', 'KZMF']",Pandemic,0.876,0.54,8,-8.504,0,0.389,0.0531,0.0,0.0856,0.558,127.86,audio_features,43LjN8tzVqgZ4y5iJwAogm,spotify:track:43LjN8tzVqgZ4y5iJwAogm,https://api.spotify.com/v1/tracks/43LjN8tzVqgZ4y5iJwAogm,https://api.spotify.com/v1/audio-analysis/43LjN8tzVqgZ4y5iJwAogm,245185,4
3947,['Really Slow Motion'],Pandemic,0.443,0.51,2,-10.341,0,0.0384,0.00485,0.612,0.125,0.0353,107.075,audio_features,3qiQI9qjgD6IJiCK6OzcmR,spotify:track:3qiQI9qjgD6IJiCK6OzcmR,https://api.spotify.com/v1/tracks/3qiQI9qjgD6IJiCK6OzcmR,https://api.spotify.com/v1/audio-analysis/3qiQI9qjgD6IJiCK6OzcmR,175104,4
3948,"['Pitbull', 'Nicole Scherzinger']",Hotel Room Service - Remix,0.78,0.747,1,-6.065,1,0.14,0.0104,0.0,0.105,0.864,125.964,audio_features,2nHWeEEYVTAS10MjTY9XzD,spotify:track:2nHWeEEYVTAS10MjTY9XzD,https://api.spotify.com/v1/tracks/2nHWeEEYVTAS10MjTY9XzD,https://api.spotify.com/v1/audio-analysis/2nHWeEEYVTAS10MjTY9XzD,227453,4
3949,['DJ Dizzy'],Hotel Room Service - Dj Dizzy Hotel Motel Remix,0.755,0.877,6,-4.736,0,0.111,0.0213,1.43e-05,0.348,0.722,130.032,audio_features,0M8AdXqLJKGGXfYgabEX2C,spotify:track:0M8AdXqLJKGGXfYgabEX2C,https://api.spotify.com/v1/tracks/0M8AdXqLJKGGXfYgabEX2C,https://api.spotify.com/v1/audio-analysis/0M8AdXqLJKGGXfYgabEX2C,258493,4
3950,['Hoodfellas'],Hotel Room Service - Ghetto Tek Remix,0.795,0.966,7,-5.369,1,0.0753,0.0228,0.00105,0.0609,0.842,135.038,audio_features,7wN3RK9wxEFZDLHV83OKIv,spotify:track:7wN3RK9wxEFZDLHV83OKIv,https://api.spotify.com/v1/tracks/7wN3RK9wxEFZDLHV83OKIv,https://api.spotify.com/v1/audio-analysis/7wN3RK9wxEFZDLHV83OKIv,216000,4
3951,['Power Music Workout'],Hotel Room Service - Power Remix,0.748,0.864,11,-4.406,0,0.0608,0.000185,0.0158,0.339,0.8,134.998,audio_features,4oQudUx9kKvPaAUhnoAhcb,spotify:track:4oQudUx9kKvPaAUhnoAhcb,https://api.spotify.com/v1/tracks/4oQudUx9kKvPaAUhnoAhcb,https://api.spotify.com/v1/audio-analysis/4oQudUx9kKvPaAUhnoAhcb,255991,4
3952,['Master Hit'],Hotel Room Service - Remix,0.811,0.0288,7,-24.371,1,0.32,0.00196,0.973,0.0745,0.888,127.008,audio_features,6rYQhm4gD72Z3Ezu7ixiGr,spotify:track:6rYQhm4gD72Z3Ezu7ixiGr,https://api.spotify.com/v1/tracks/6rYQhm4gD72Z3Ezu7ixiGr,https://api.spotify.com/v1/audio-analysis/6rYQhm4gD72Z3Ezu7ixiGr,189022,4
3953,['Power Music Workout'],Hotel Room Service - Power Remix,0.864,0.731,7,-7.936,1,0.059,0.0178,3.81e-05,0.279,0.692,127.979,audio_features,5gpregZRK9sUkQ8KYNSNBt,spotify:track:5gpregZRK9sUkQ8KYNSNBt,https://api.spotify.com/v1/tracks/5gpregZRK9sUkQ8KYNSNBt,https://api.spotify.com/v1/audio-analysis/5gpregZRK9sUkQ8KYNSNBt,300000,4
3954,['Power Music Workout'],Hotel Room Service - Power Remix,0.847,0.741,7,-7.896,1,0.0583,0.0233,1.34e-05,0.159,0.819,128.048,audio_features,0K8IC8uWCEy7WtKg40f9w7,spotify:track:0K8IC8uWCEy7WtKg40f9w7,https://api.spotify.com/v1/tracks/0K8IC8uWCEy7WtKg40f9w7,https://api.spotify.com/v1/audio-analysis/0K8IC8uWCEy7WtKg40f9w7,292173,4
3955,['Power Music Workout'],Hotel Room Service - Power Remix,0.769,0.798,7,-7.416,1,0.0597,0.00994,0.0023,0.0858,0.768,136.156,audio_features,5M6rsilD1l2OUcTtHflXJE,spotify:track:5M6rsilD1l2OUcTtHflXJE,https://api.spotify.com/v1/tracks/5M6rsilD1l2OUcTtHflXJE,https://api.spotify.com/v1/audio-analysis/5M6rsilD1l2OUcTtHflXJE,309987,4
3956,['Power Music Workout'],Hotel Room Service - Power Extended Remix,0.895,0.597,7,-10.018,1,0.104,0.019,2.24e-05,0.11,0.832,126.006,audio_features,2TxtfvoLHLGLlTDQQ0TMry,spotify:track:2TxtfvoLHLGLlTDQQ0TMry,https://api.spotify.com/v1/tracks/2TxtfvoLHLGLlTDQQ0TMry,https://api.spotify.com/v1/audio-analysis/2TxtfvoLHLGLlTDQQ0TMry,389524,4
3957,['Power Music Workout'],Hotel Room Service - Power Remix Radio Edit,0.913,0.656,7,-9.686,1,0.141,0.0377,1.14e-06,0.113,0.856,125.991,audio_features,6ILHCDXGznmRQ8OC7vw76k,spotify:track:6ILHCDXGznmRQ8OC7vw76k,https://api.spotify.com/v1/tracks/6ILHCDXGznmRQ8OC7vw76k,https://api.spotify.com/v1/audio-analysis/6ILHCDXGznmRQ8OC7vw76k,252234,4
3958,['Trine Rein'],En krybbe var vuggen,0.472,0.267,1,-9.489,1,0.0254,0.859,0.0,0.0974,0.325,103.204,audio_features,60So3GN4eIRIUg8269zv8F,spotify:track:60So3GN4eIRIUg8269zv8F,https://api.spotify.com/v1/tracks/60So3GN4eIRIUg8269zv8F,https://api.spotify.com/v1/audio-analysis/60So3GN4eIRIUg8269zv8F,127800,3
3959,['Trine Rein'],Når klokkene slår,0.337,0.455,4,-7.427,1,0.0294,0.602,0.0,0.254,0.364,182.551,audio_features,5IxYZqcFjZle0SOWnBLKtC,spotify:track:5IxYZqcFjZle0SOWnBLKtC,https://api.spotify.com/v1/tracks/5IxYZqcFjZle0SOWnBLKtC,https://api.spotify.com/v1/audio-analysis/5IxYZqcFjZle0SOWnBLKtC,187747,3
3960,['Trine Rein'],Behold this Child,0.592,0.358,11,-9.14,1,0.0294,0.478,0.0,0.121,0.245,135.977,audio_features,14jsmsXPzfWw7XfZTdqyLS,spotify:track:14jsmsXPzfWw7XfZTdqyLS,https://api.spotify.com/v1/tracks/14jsmsXPzfWw7XfZTdqyLS,https://api.spotify.com/v1/audio-analysis/14jsmsXPzfWw7XfZTdqyLS,213240,4
3961,['Trine Rein'],Marias guttebarn,0.613,0.314,4,-9.258,1,0.0287,0.768,1.22e-06,0.364,0.521,118.166,audio_features,5WVe4tUy4MkHSsBUpiVHO9,spotify:track:5WVe4tUy4MkHSsBUpiVHO9,https://api.spotify.com/v1/tracks/5WVe4tUy4MkHSsBUpiVHO9,https://api.spotify.com/v1/audio-analysis/5WVe4tUy4MkHSsBUpiVHO9,214053,4
3962,['Trine Rein'],Engler synger høyt i sky / Hør den englesang så skjønn / Glory Praise,0.286,0.42,3,-8.929,1,0.0352,0.602,0.0,0.685,0.183,126.285,audio_features,3vPheTGi6lFvvdAzQuw5wE,spotify:track:3vPheTGi6lFvvdAzQuw5wE,https://api.spotify.com/v1/tracks/3vPheTGi6lFvvdAzQuw5wE,https://api.spotify.com/v1/audio-analysis/3vPheTGi6lFvvdAzQuw5wE,384347,4
3963,['Trine Rein'],Det kimer nå til julefest,0.605,0.618,0,-7.684,1,0.0329,0.282,0.0,0.0618,0.852,119.941,audio_features,5fVZLfEUGzsmGmacyQiyZd,spotify:track:5fVZLfEUGzsmGmacyQiyZd,https://api.spotify.com/v1/tracks/5fVZLfEUGzsmGmacyQiyZd,https://api.spotify.com/v1/audio-analysis/5fVZLfEUGzsmGmacyQiyZd,103653,4
3964,['Børudgjengen'],Julegaven,0.213,0.136,0,-15.213,1,0.0457,0.841,0.0,0.0867,0.099,56.311,audio_features,0i60894EmwguLKoSJFAO8b,spotify:track:0i60894EmwguLKoSJFAO8b,https://api.spotify.com/v1/tracks/0i60894EmwguLKoSJFAO8b,https://api.spotify.com/v1/audio-analysis/0i60894EmwguLKoSJFAO8b,224413,4
3965,"['Ib Thorben Jensen', 'Jørgen Andresen']",Julegaven,0.839,0.54,5,-8.629,1,0.0399,0.613,0.00199,0.0767,0.953,99.984,audio_features,77PYV12dz1lA2dvr0XhazI,spotify:track:77PYV12dz1lA2dvr0XhazI,https://api.spotify.com/v1/tracks/77PYV12dz1lA2dvr0XhazI,https://api.spotify.com/v1/audio-analysis/77PYV12dz1lA2dvr0XhazI,154840,4
3966,"['Trine Rein', 'Eli Kristin Hanssveen']",Julegaven,0.53,0.315,5,-9.502,1,0.0309,0.419,2.2e-05,0.0899,0.213,89.827,audio_features,4AMHsu4fi7gWvx2atmuIiP,spotify:track:4AMHsu4fi7gWvx2atmuIiP,https://api.spotify.com/v1/tracks/4AMHsu4fi7gWvx2atmuIiP,https://api.spotify.com/v1/audio-analysis/4AMHsu4fi7gWvx2atmuIiP,246480,4
3967,['Seven-Jentene'],Julegaven,0.682,0.652,5,-6.406,1,0.0298,0.286,0.0,0.0685,0.77,80.018,audio_features,6J9F4YQBg1lw1B4eUKyH8S,spotify:track:6J9F4YQBg1lw1B4eUKyH8S,https://api.spotify.com/v1/tracks/6J9F4YQBg1lw1B4eUKyH8S,https://api.spotify.com/v1/audio-analysis/6J9F4YQBg1lw1B4eUKyH8S,204240,4
3968,"['Snoop Dogg', 'Pharrell Williams']",Drop It Like It's Hot,0.888,0.632,1,-3.872,1,0.219,0.19,0.0,0.101,0.662,91.979,audio_features,2NBQmPrOEEjA8VbeWOQGxO,spotify:track:2NBQmPrOEEjA8VbeWOQGxO,https://api.spotify.com/v1/tracks/2NBQmPrOEEjA8VbeWOQGxO,https://api.spotify.com/v1/audio-analysis/2NBQmPrOEEjA8VbeWOQGxO,266067,4
3969,"['Ester Dean', 'Chris Brown']",Drop It Low,0.723,0.714,11,-5.036,1,0.0537,0.0019,5.43e-05,0.0836,0.386,88.047,audio_features,5wuXWTCiKIlNEXfwAuTY1G,spotify:track:5wuXWTCiKIlNEXfwAuTY1G,https://api.spotify.com/v1/tracks/5wuXWTCiKIlNEXfwAuTY1G,https://api.spotify.com/v1/audio-analysis/5wuXWTCiKIlNEXfwAuTY1G,190533,4
3970,"['Tujamo', 'Lukas Vane']",Drop It,0.747,0.897,5,-4.257,0,0.0642,0.0104,0.763,0.0541,0.177,126.036,audio_features,6BwN05qKw4Q8bNoq3rYuz7,spotify:track:6BwN05qKw4Q8bNoq3rYuz7,https://api.spotify.com/v1/tracks/6BwN05qKw4Q8bNoq3rYuz7,https://api.spotify.com/v1/audio-analysis/6BwN05qKw4Q8bNoq3rYuz7,175714,4
3971,"['Haarper', 'Luga']",Drop It Like It's Hot!,0.746,0.884,10,-4.354,0,0.0677,0.0323,0.434,0.113,0.651,167.09,audio_features,07lMhgpMlwHXQgEs2pXmhg,spotify:track:07lMhgpMlwHXQgEs2pXmhg,https://api.spotify.com/v1/tracks/07lMhgpMlwHXQgEs2pXmhg,https://api.spotify.com/v1/audio-analysis/07lMhgpMlwHXQgEs2pXmhg,135988,4
3972,['Aero Chord'],Drop It,0.676,0.987,9,-2.907,0,0.0771,0.201,0.681,0.113,0.556,137.994,audio_features,5o4MRKC6Y8idOvgEvpsx5P,spotify:track:5o4MRKC6Y8idOvgEvpsx5P,https://api.spotify.com/v1/tracks/5o4MRKC6Y8idOvgEvpsx5P,https://api.spotify.com/v1/audio-analysis/5o4MRKC6Y8idOvgEvpsx5P,187826,4
3973,['Emerico Febus'],Drop It,0.493,0.512,1,-6.948,0,0.0371,0.87,0.00271,0.159,0.163,77.154,audio_features,79yqj8b4gIRKLqIpuuF35x,spotify:track:79yqj8b4gIRKLqIpuuF35x,https://api.spotify.com/v1/tracks/79yqj8b4gIRKLqIpuuF35x,https://api.spotify.com/v1/audio-analysis/79yqj8b4gIRKLqIpuuF35x,124473,4
3974,['The House Collective'],Drop It,0.636,0.0948,1,-24.971,1,0.166,8.3e-05,0.918,0.121,0.985,120.056,audio_features,4kdGxBscND4VLIPBt0NvZy,spotify:track:4kdGxBscND4VLIPBt0NvZy,https://api.spotify.com/v1/tracks/4kdGxBscND4VLIPBt0NvZy,https://api.spotify.com/v1/audio-analysis/4kdGxBscND4VLIPBt0NvZy,146651,4
3975,['Gwoon'],Drop IT,0.699,0.41,0,-16.101,1,0.0508,0.548,0.966,0.114,0.395,78.999,audio_features,37I5gxw8FRd9z9a6dITWkF,spotify:track:37I5gxw8FRd9z9a6dITWkF,https://api.spotify.com/v1/tracks/37I5gxw8FRd9z9a6dITWkF,https://api.spotify.com/v1/audio-analysis/37I5gxw8FRd9z9a6dITWkF,159897,4
3976,"['DRIIIFT', 'K1LO']",Drop It,0.489,0.939,2,-5.644,1,0.0851,0.000631,0.138,0.38,0.391,150.047,audio_features,2ANypg5uTNdVUVtja6BPbQ,spotify:track:2ANypg5uTNdVUVtja6BPbQ,https://api.spotify.com/v1/tracks/2ANypg5uTNdVUVtja6BPbQ,https://api.spotify.com/v1/audio-analysis/2ANypg5uTNdVUVtja6BPbQ,137600,4
3977,['Kat Deluna'],DROP IT LOW feat. FATMAN SCOOP,0.754,0.794,10,-5.58,0,0.0419,0.00182,0.304,0.0734,0.391,127.975,audio_features,43Xy0HhEQa0xCUmEnTgQB4,spotify:track:43Xy0HhEQa0xCUmEnTgQB4,https://api.spotify.com/v1/tracks/43Xy0HhEQa0xCUmEnTgQB4,https://api.spotify.com/v1/audio-analysis/43Xy0HhEQa0xCUmEnTgQB4,222080,4
3978,['NF'],Time,0.677,0.688,0,-4.058,0,0.0633,0.138,0.0,0.114,0.198,98.049,audio_features,6MxMqCgqmekcr0VwSU7AVH,spotify:track:6MxMqCgqmekcr0VwSU7AVH,https://api.spotify.com/v1/tracks/6MxMqCgqmekcr0VwSU7AVH,https://api.spotify.com/v1/audio-analysis/6MxMqCgqmekcr0VwSU7AVH,240429,4
3979,['Ty Dolla $ign'],Time Will Tell,0.757,0.619,0,-7.683,1,0.0735,0.00481,0.0,0.159,0.628,73.988,audio_features,30iYVELFKzXdKReWpZXgcn,spotify:track:30iYVELFKzXdKReWpZXgcn,https://api.spotify.com/v1/tracks/30iYVELFKzXdKReWpZXgcn,https://api.spotify.com/v1/audio-analysis/30iYVELFKzXdKReWpZXgcn,168676,4
3980,"['Pitbull', 'Kesha']",Timber (feat. Ke$ha),0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,audio_features,3cHyrEgdyYRjgJKSOiOtcS,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,https://api.spotify.com/v1/tracks/3cHyrEgdyYRjgJKSOiOtcS,https://api.spotify.com/v1/audio-analysis/3cHyrEgdyYRjgJKSOiOtcS,204160,4
3981,"['Pitbull', 'Ne-Yo']",Time of Our Lives,0.72,0.802,1,-5.797,1,0.0582,0.0921,0.0,0.694,0.723,124.043,audio_features,2bJvI42r8EF3wxjOuDav4r,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,229360,4
3982,['Drake'],Time Flies,0.864,0.477,10,-5.786,1,0.224,0.201,0.0,0.182,0.5,86.46,audio_features,5H4mXWKcicuLKDn4Jy0sK7,spotify:track:5H4mXWKcicuLKDn4Jy0sK7,https://api.spotify.com/v1/tracks/5H4mXWKcicuLKDn4Jy0sK7,https://api.spotify.com/v1/audio-analysis/5H4mXWKcicuLKDn4Jy0sK7,192932,4
3983,['TWENTY88'],Time In,0.537,0.517,5,-9.519,0,0.426,0.242,0.0,0.157,0.569,133.259,audio_features,0dTE9JUwAcPEH0VrSS74y9,spotify:track:0dTE9JUwAcPEH0VrSS74y9,https://api.spotify.com/v1/tracks/0dTE9JUwAcPEH0VrSS74y9,https://api.spotify.com/v1/audio-analysis/0dTE9JUwAcPEH0VrSS74y9,177424,4
3984,['MGMT'],Time to Pretend,0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,audio_features,4iG2gAwKXsOcijVaVXzRPW,spotify:track:4iG2gAwKXsOcijVaVXzRPW,https://api.spotify.com/v1/tracks/4iG2gAwKXsOcijVaVXzRPW,https://api.spotify.com/v1/audio-analysis/4iG2gAwKXsOcijVaVXzRPW,261000,3
3985,"['Little Nell', 'Patricia Quinn', ""Richard O'Brien""]",Time Warp,0.387,0.665,1,-11.323,0,0.225,0.145,0.00167,0.092,0.541,174.896,audio_features,4WFeJTXNHIS2wURtwlAkhu,spotify:track:4WFeJTXNHIS2wURtwlAkhu,https://api.spotify.com/v1/tracks/4WFeJTXNHIS2wURtwlAkhu,https://api.spotify.com/v1/audio-analysis/4WFeJTXNHIS2wURtwlAkhu,199367,4
3986,['Bryson Tiller'],Timeless Interlude,0.467,0.429,6,-8.689,0,0.0964,0.815,5.22e-05,0.177,0.24,148.53,audio_features,6Iw6fQVKZi0fWtEQBrTFcP,spotify:track:6Iw6fQVKZi0fWtEQBrTFcP,https://api.spotify.com/v1/tracks/6Iw6fQVKZi0fWtEQBrTFcP,https://api.spotify.com/v1/audio-analysis/6Iw6fQVKZi0fWtEQBrTFcP,179188,4
3987,['Pink Floyd'],Time,0.358,0.48,9,-11.79,1,0.0849,0.521,0.00428,0.178,0.356,120.317,audio_features,3TO7bbrUKrOSPGRTB5MeCz,spotify:track:3TO7bbrUKrOSPGRTB5MeCz,https://api.spotify.com/v1/tracks/3TO7bbrUKrOSPGRTB5MeCz,https://api.spotify.com/v1/audio-analysis/3TO7bbrUKrOSPGRTB5MeCz,413947,4
3988,"['Mike Posner', 'Big Sean']",Cooler Than Me,0.837,0.515,7,-4.065,0,0.0793,0.103,0.0,0.233,0.769,129.001,audio_features,2DPYlWl50ydYsnnuryL5aX,spotify:track:2DPYlWl50ydYsnnuryL5aX,https://api.spotify.com/v1/tracks/2DPYlWl50ydYsnnuryL5aX,https://api.spotify.com/v1/audio-analysis/2DPYlWl50ydYsnnuryL5aX,227840,4
3989,['Mike Posner'],Drug Dealer Girl,0.845,0.566,10,-4.003,1,0.0798,0.0546,1.59e-06,0.108,0.455,92.047,audio_features,2E4A5fyFuOLV5F6qxGKPnB,spotify:track:2E4A5fyFuOLV5F6qxGKPnB,https://api.spotify.com/v1/tracks/2E4A5fyFuOLV5F6qxGKPnB,https://api.spotify.com/v1/audio-analysis/2E4A5fyFuOLV5F6qxGKPnB,237760,4
3990,['Mike Posner'],Evil Woman,0.778,0.792,2,-4.968,1,0.0331,0.0242,7.18e-05,0.0771,0.677,122.087,audio_features,2a62Uiv6FFpxQVcfMdr0hM,spotify:track:2a62Uiv6FFpxQVcfMdr0hM,https://api.spotify.com/v1/tracks/2a62Uiv6FFpxQVcfMdr0hM,https://api.spotify.com/v1/audio-analysis/2a62Uiv6FFpxQVcfMdr0hM,177440,4
3991,"['Mike Posner', 'Gigamesh']",Cooler Than Me - Gigamesh Radio Edit,0.629,0.894,7,-4.677,0,0.0578,0.03,0.00192,0.45,0.404,97.484,audio_features,1H9Pmnf5ye3MrJp4cX0qTh,spotify:track:1H9Pmnf5ye3MrJp4cX0qTh,https://api.spotify.com/v1/tracks/1H9Pmnf5ye3MrJp4cX0qTh,https://api.spotify.com/v1/audio-analysis/1H9Pmnf5ye3MrJp4cX0qTh,274187,3
3992,['Mike Posner'],Red Button,0.888,0.592,5,-4.47,0,0.202,0.0452,0.000178,0.102,0.781,94.994,audio_features,3uNRaNUJSOC9WwB2STWJvC,spotify:track:3uNRaNUJSOC9WwB2STWJvC,https://api.spotify.com/v1/tracks/3uNRaNUJSOC9WwB2STWJvC,https://api.spotify.com/v1/audio-analysis/3uNRaNUJSOC9WwB2STWJvC,196000,4
3993,['Groove For Thought'],Cooler Than Me,0.425,0.458,0,-7.148,0,0.0383,0.555,0.0,0.128,0.463,120.598,audio_features,70tPYPAsdboZgEO5LxAA6A,spotify:track:70tPYPAsdboZgEO5LxAA6A,https://api.spotify.com/v1/tracks/70tPYPAsdboZgEO5LxAA6A,https://api.spotify.com/v1/audio-analysis/70tPYPAsdboZgEO5LxAA6A,125733,4
3994,['Romeros'],Just a Memory,0.186,0.956,0,-2.672,1,0.054,9.36e-05,0.00578,0.0571,0.683,157.146,audio_features,1krhzlEYKiC2np6pRS26vo,spotify:track:1krhzlEYKiC2np6pRS26vo,https://api.spotify.com/v1/tracks/1krhzlEYKiC2np6pRS26vo,https://api.spotify.com/v1/audio-analysis/1krhzlEYKiC2np6pRS26vo,209258,4
3995,['Power Music Workout'],Cooler Than Me - Cpr Remix Radio Edit,0.688,0.679,8,-6.407,1,0.0393,0.0363,0.00829,0.374,0.603,130.047,audio_features,2S1QRJ5GUxFjjXwWR8WXZd,spotify:track:2S1QRJ5GUxFjjXwWR8WXZd,https://api.spotify.com/v1/tracks/2S1QRJ5GUxFjjXwWR8WXZd,https://api.spotify.com/v1/audio-analysis/2S1QRJ5GUxFjjXwWR8WXZd,241846,4
