,SONG,ARTIST,AUDIO FEATURE
2277,Please Don't Go (A Cappella),['Joel Adams'],"[{'danceability': 0.387, 'energy': 0.574, 'key': 11, 'loudness': -5.65, 'mode': 0, 'speechiness': 0.229, 'acousticness': 0.828, 'instrumentalness': 0, 'liveness': 0.16, 'valence': 0.393, 'tempo': 149.727, 'type': 'audio_features', 'id': '79PZiUsfya54vTA4ri22EG', 'uri': 'spotify:track:79PZiUsfya54vTA4ri22EG', 'track_href': 'https://api.spotify.com/v1/tracks/79PZiUsfya54vTA4ri22EG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/79PZiUsfya54vTA4ri22EG', 'duration_ms': 206564, 'time_signature': 1}]"
2278,Someone to Love,['Joel Adams'],"[{'danceability': 0.52, 'energy': 0.591, 'key': 0, 'loudness': -7.056, 'mode': 1, 'speechiness': 0.0635, 'acousticness': 0.0144, 'instrumentalness': 0, 'liveness': 0.0852, 'valence': 0.279, 'tempo': 160.069, 'type': 'audio_features', 'id': '4wyfvSebB14C0ddYI22T2x', 'uri': 'spotify:track:4wyfvSebB14C0ddYI22T2x', 'track_href': 'https://api.spotify.com/v1/tracks/4wyfvSebB14C0ddYI22T2x', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4wyfvSebB14C0ddYI22T2x', 'duration_ms': 172223, 'time_signature': 4}]"
2279,Please Don't Go (Tschax Remix),['Joel Adams'],"[{'danceability': 0.409, 'energy': 0.694, 'key': 7, 'loudness': -5.345, 'mode': 1, 'speechiness': 0.0828, 'acousticness': 0.246, 'instrumentalness': 0, 'liveness': 0.456, 'valence': 0.375, 'tempo': 99.789, 'type': 'audio_features', 'id': '5dmELKs1VKivhATUKbuaKv', 'uri': 'spotify:track:5dmELKs1VKivhATUKbuaKv', 'track_href': 'https://api.spotify.com/v1/tracks/5dmELKs1VKivhATUKbuaKv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5dmELKs1VKivhATUKbuaKv', 'duration_ms': 230419, 'time_signature': 4}]"
2280,Kingdom,['Joel Adams'],"[{'danceability': 0.683, 'energy': 0.775, 'key': 0, 'loudness': -5.751, 'mode': 1, 'speechiness': 0.326, 'acousticness': 0.0431, 'instrumentalness': 0, 'liveness': 0.0624, 'valence': 0.735, 'tempo': 79.19, 'type': 'audio_features', 'id': '56nfL1rYMMgRAmlXWIWkL7', 'uri': 'spotify:track:56nfL1rYMMgRAmlXWIWkL7', 'track_href': 'https://api.spotify.com/v1/tracks/56nfL1rYMMgRAmlXWIWkL7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/56nfL1rYMMgRAmlXWIWkL7', 'duration_ms': 148016, 'time_signature': 4}]"
2281,Slipping off the Edge,['Joel Adams'],"[{'danceability': 0.575, 'energy': 0.759, 'key': 11, 'loudness': -5.777, 'mode': 0, 'speechiness': 0.0571, 'acousticness': 0.0162, 'instrumentalness': 0, 'liveness': 0.109, 'valence': 0.401, 'tempo': 134.042, 'type': 'audio_features', 'id': '7rq4aMWAhZFA2EfOmSZseg', 'uri': 'spotify:track:7rq4aMWAhZFA2EfOmSZseg', 'track_href': 'https://api.spotify.com/v1/tracks/7rq4aMWAhZFA2EfOmSZseg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7rq4aMWAhZFA2EfOmSZseg', 'duration_ms': 191371, 'time_signature': 4}]"
2282,Bed Alone,['Joel Adams'],"[{'danceability': 0.758, 'energy': 0.468, 'key': 9, 'loudness': -5.307, 'mode': 1, 'speechiness': 0.0878, 'acousticness': 0.059, 'instrumentalness': 1.4e-06, 'liveness': 0.234, 'valence': 0.891, 'tempo': 173.943, 'type': 'audio_features', 'id': '53fPwNKHZAp7iF8WSqMj1J', 'uri': 'spotify:track:53fPwNKHZAp7iF8WSqMj1J', 'track_href': 'https://api.spotify.com/v1/tracks/53fPwNKHZAp7iF8WSqMj1J', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/53fPwNKHZAp7iF8WSqMj1J', 'duration_ms': 163052, 'time_signature': 4}]"
2283,Dekshoo,['Radio Radio'],"[{'danceability': 0.778, 'energy': 0.794, 'key': 2, 'loudness': -6.592, 'mode': 0, 'speechiness': 0.0914, 'acousticness': 0.356, 'instrumentalness': 0, 'liveness': 0.286, 'valence': 0.875, 'tempo': 120.053, 'type': 'audio_features', 'id': '44RI2urltvir1EghTRZFzn', 'uri': 'spotify:track:44RI2urltvir1EghTRZFzn', 'track_href': 'https://api.spotify.com/v1/tracks/44RI2urltvir1EghTRZFzn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/44RI2urltvir1EghTRZFzn', 'duration_ms': 205693, 'time_signature': 4}]"
2284,Guess What?,['Radio Radio'],"[{'danceability': 0.871, 'energy': 0.624, 'key': 10, 'loudness': -6.26, 'mode': 1, 'speechiness': 0.132, 'acousticness': 0.385, 'instrumentalness': 0, 'liveness': 0.0948, 'valence': 0.659, 'tempo': 100.032, 'type': 'audio_features', 'id': '5fWJXDdKGLIIrkzBXiVcCb', 'uri': 'spotify:track:5fWJXDdKGLIIrkzBXiVcCb', 'track_href': 'https://api.spotify.com/v1/tracks/5fWJXDdKGLIIrkzBXiVcCb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5fWJXDdKGLIIrkzBXiVcCb', 'duration_ms': 264680, 'time_signature': 4}]"
2285,9 Piece Luggage Set,['Radio Radio'],"[{'danceability': 0.777, 'energy': 0.694, 'key': 1, 'loudness': -6.971, 'mode': 0, 'speechiness': 0.311, 'acousticness': 0.745, 'instrumentalness': 0, 'liveness': 0.252, 'valence': 0.674, 'tempo': 104.999, 'type': 'audio_features', 'id': '2bkgxmK9oBLRtkgloVEi1B', 'uri': 'spotify:track:2bkgxmK9oBLRtkgloVEi1B', 'track_href': 'https://api.spotify.com/v1/tracks/2bkgxmK9oBLRtkgloVEi1B', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2bkgxmK9oBLRtkgloVEi1B', 'duration_ms': 197560, 'time_signature': 4}]"
2286,Kenny G Non-Stop,['Radio Radio'],"[{'danceability': 0.766, 'energy': 0.68, 'key': 8, 'loudness': -8.229, 'mode': 1, 'speechiness': 0.144, 'acousticness': 0.0498, 'instrumentalness': 0, 'liveness': 0.279, 'valence': 0.599, 'tempo': 106.004, 'type': 'audio_features', 'id': '65XY4kaNaDrM175izOFTgN', 'uri': 'spotify:track:65XY4kaNaDrM175izOFTgN', 'track_href': 'https://api.spotify.com/v1/tracks/65XY4kaNaDrM175izOFTgN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/65XY4kaNaDrM175izOFTgN', 'duration_ms': 256587, 'time_signature': 4}]"
2287,Cargué dans ma chaise,['Radio Radio'],"[{'danceability': 0.719, 'energy': 0.877, 'key': 8, 'loudness': -4.891, 'mode': 0, 'speechiness': 0.0491, 'acousticness': 0.617, 'instrumentalness': 3.46e-05, 'liveness': 0.154, 'valence': 0.809, 'tempo': 104.982, 'type': 'audio_features', 'id': '4eV6rFyg1GqFJxu1TXycGN', 'uri': 'spotify:track:4eV6rFyg1GqFJxu1TXycGN', 'track_href': 'https://api.spotify.com/v1/tracks/4eV6rFyg1GqFJxu1TXycGN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4eV6rFyg1GqFJxu1TXycGN', 'duration_ms': 228533, 'time_signature': 4}]"
2288,Enfant spécial,['Radio Radio'],"[{'danceability': 0.867, 'energy': 0.824, 'key': 6, 'loudness': -5.361, 'mode': 1, 'speechiness': 0.0578, 'acousticness': 0.343, 'instrumentalness': 0, 'liveness': 0.0876, 'valence': 0.835, 'tempo': 111.959, 'type': 'audio_features', 'id': '4Oi6knS2haijeUvkWjOfsv', 'uri': 'spotify:track:4Oi6knS2haijeUvkWjOfsv', 'track_href': 'https://api.spotify.com/v1/tracks/4Oi6knS2haijeUvkWjOfsv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4Oi6knS2haijeUvkWjOfsv', 'duration_ms': 244960, 'time_signature': 4}]"
2289,L'Épopée de Belmundo,['Radio Radio'],"[{'danceability': 0.601, 'energy': 0.61, 'key': 7, 'loudness': -10.807, 'mode': 0, 'speechiness': 0.0418, 'acousticness': 0.68, 'instrumentalness': 0.559, 'liveness': 0.329, 'valence': 0.427, 'tempo': 108.061, 'type': 'audio_features', 'id': '0gwhOLZ2EJ69inKgZbUHFp', 'uri': 'spotify:track:0gwhOLZ2EJ69inKgZbUHFp', 'track_href': 'https://api.spotify.com/v1/tracks/0gwhOLZ2EJ69inKgZbUHFp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0gwhOLZ2EJ69inKgZbUHFp', 'duration_ms': 230533, 'time_signature': 4}]"
2290,Tômtôm,['Radio Radio'],"[{'danceability': 0.829, 'energy': 0.643, 'key': 1, 'loudness': -7.796, 'mode': 0, 'speechiness': 0.0908, 'acousticness': 0.336, 'instrumentalness': 0, 'liveness': 0.0598, 'valence': 0.96, 'tempo': 87.987, 'type': 'audio_features', 'id': '3YdEalga5MldZlLvE7KbuX', 'uri': 'spotify:track:3YdEalga5MldZlLvE7KbuX', 'track_href': 'https://api.spotify.com/v1/tracks/3YdEalga5MldZlLvE7KbuX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3YdEalga5MldZlLvE7KbuX', 'duration_ms': 200453, 'time_signature': 4}]"
2291,Hayo,['Radio Radio'],"[{'danceability': 0.681, 'energy': 0.66, 'key': 5, 'loudness': -7.688, 'mode': 0, 'speechiness': 0.0324, 'acousticness': 0.291, 'instrumentalness': 6.53e-06, 'liveness': 0.245, 'valence': 0.616, 'tempo': 103.995, 'type': 'audio_features', 'id': '4mugKsjhXn3w6n7xYDvRuS', 'uri': 'spotify:track:4mugKsjhXn3w6n7xYDvRuS', 'track_href': 'https://api.spotify.com/v1/tracks/4mugKsjhXn3w6n7xYDvRuS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4mugKsjhXn3w6n7xYDvRuS', 'duration_ms': 284640, 'time_signature': 4}]"
2292,Sur la galavante,['Radio Radio'],"[{'danceability': 0.787, 'energy': 0.649, 'key': 6, 'loudness': -8.49, 'mode': 0, 'speechiness': 0.052, 'acousticness': 0.133, 'instrumentalness': 0, 'liveness': 0.352, 'valence': 0.91, 'tempo': 112.001, 'type': 'audio_features', 'id': '0nXAIvr95x1nBbnWS9uiwu', 'uri': 'spotify:track:0nXAIvr95x1nBbnWS9uiwu', 'track_href': 'https://api.spotify.com/v1/tracks/0nXAIvr95x1nBbnWS9uiwu', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0nXAIvr95x1nBbnWS9uiwu', 'duration_ms': 286693, 'time_signature': 4}]"
2293,Happier,"['Marshmello', 'Bastille']","[{'danceability': 0.687, 'energy': 0.792, 'key': 5, 'loudness': -2.749, 'mode': 1, 'speechiness': 0.0452, 'acousticness': 0.191, 'instrumentalness': 0, 'liveness': 0.167, 'valence': 0.671, 'tempo': 100.015, 'type': 'audio_features', 'id': '2dpaYNEQHiRxtZbfNsse99', 'uri': 'spotify:track:2dpaYNEQHiRxtZbfNsse99', 'track_href': 'https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99', 'duration_ms': 214290, 'time_signature': 4}]"
2294,Pompeii,['Bastille'],"[{'danceability': 0.679, 'energy': 0.715, 'key': 9, 'loudness': -6.383, 'mode': 1, 'speechiness': 0.0407, 'acousticness': 0.0755, 'instrumentalness': 0, 'liveness': 0.271, 'valence': 0.571, 'tempo': 127.435, 'type': 'audio_features', 'id': '3gbBpTdY8lnQwqxNCcf795', 'uri': 'spotify:track:3gbBpTdY8lnQwqxNCcf795', 'track_href': 'https://api.spotify.com/v1/tracks/3gbBpTdY8lnQwqxNCcf795', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3gbBpTdY8lnQwqxNCcf795', 'duration_ms': 214148, 'time_signature': 4}]"
2295,Happier,"['Marshmello', 'Bastille']","[{'danceability': 0.687, 'energy': 0.792, 'key': 5, 'loudness': -2.749, 'mode': 1, 'speechiness': 0.0452, 'acousticness': 0.191, 'instrumentalness': 0, 'liveness': 0.167, 'valence': 0.671, 'tempo': 100.011, 'type': 'audio_features', 'id': '2djhqsEdjj360XCMRS0JBT', 'uri': 'spotify:track:2djhqsEdjj360XCMRS0JBT', 'track_href': 'https://api.spotify.com/v1/tracks/2djhqsEdjj360XCMRS0JBT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2djhqsEdjj360XCMRS0JBT', 'duration_ms': 214290, 'time_signature': 4}]"
2296,survivin',['Bastille'],"[{'danceability': 0.787, 'energy': 0.78, 'key': 7, 'loudness': -5.023, 'mode': 1, 'speechiness': 0.129, 'acousticness': 0.25, 'instrumentalness': 0, 'liveness': 0.0908, 'valence': 0.68, 'tempo': 95.035, 'type': 'audio_features', 'id': '1lwvJQGhdq6Kyr4BBquf23', 'uri': 'spotify:track:1lwvJQGhdq6Kyr4BBquf23', 'track_href': 'https://api.spotify.com/v1/tracks/1lwvJQGhdq6Kyr4BBquf23', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1lwvJQGhdq6Kyr4BBquf23', 'duration_ms': 173206, 'time_signature': 4}]"
2297,Joy,['Bastille'],"[{'danceability': 0.555, 'energy': 0.923, 'key': 6, 'loudness': -4.748, 'mode': 0, 'speechiness': 0.161, 'acousticness': 0.197, 'instrumentalness': 0, 'liveness': 0.0778, 'valence': 0.363, 'tempo': 118.007, 'type': 'audio_features', 'id': '6Tt1P5CLUrl59oSOTVxON0', 'uri': 'spotify:track:6Tt1P5CLUrl59oSOTVxON0', 'track_href': 'https://api.spotify.com/v1/tracks/6Tt1P5CLUrl59oSOTVxON0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6Tt1P5CLUrl59oSOTVxON0', 'duration_ms': 192681, 'time_signature': 4}]"
2298,Bastille Day,['Rush'],"[{'danceability': 0.414, 'energy': 0.737, 'key': 7, 'loudness': -8.662, 'mode': 1, 'speechiness': 0.0478, 'acousticness': 0.344, 'instrumentalness': 0.00172, 'liveness': 0.67, 'valence': 0.75, 'tempo': 100.12, 'type': 'audio_features', 'id': '2fsFnXtYfu3xkz9QXj1pZs', 'uri': 'spotify:track:2fsFnXtYfu3xkz9QXj1pZs', 'track_href': 'https://api.spotify.com/v1/tracks/2fsFnXtYfu3xkz9QXj1pZs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2fsFnXtYfu3xkz9QXj1pZs', 'duration_ms': 277133, 'time_signature': 4}]"
2299,Pompeii,['Bastille'],"[{'danceability': 0.679, 'energy': 0.715, 'key': 9, 'loudness': -6.383, 'mode': 1, 'speechiness': 0.0407, 'acousticness': 0.0755, 'instrumentalness': 0, 'liveness': 0.271, 'valence': 0.571, 'tempo': 127.435, 'type': 'audio_features', 'id': '4Ub8UsjWuewQrPhuepfVpd', 'uri': 'spotify:track:4Ub8UsjWuewQrPhuepfVpd', 'track_href': 'https://api.spotify.com/v1/tracks/4Ub8UsjWuewQrPhuepfVpd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4Ub8UsjWuewQrPhuepfVpd', 'duration_ms': 214148, 'time_signature': 4}]"
2300,Bastille,['Triomphe'],"[{'danceability': 0.642, 'energy': 0.249, 'key': 8, 'loudness': -19.563, 'mode': 1, 'speechiness': 0.242, 'acousticness': 0.784, 'instrumentalness': 0.841, 'liveness': 0.154, 'valence': 0.176, 'tempo': 120.184, 'type': 'audio_features', 'id': '2WpJ3GXB4t5wXJDzb5MW8O', 'uri': 'spotify:track:2WpJ3GXB4t5wXJDzb5MW8O', 'track_href': 'https://api.spotify.com/v1/tracks/2WpJ3GXB4t5wXJDzb5MW8O', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2WpJ3GXB4t5wXJDzb5MW8O', 'duration_ms': 192000, 'time_signature': 4}]"
2301,Bastille Day - Live,['Rush'],"[{'danceability': 0.247, 'energy': 0.786, 'key': 2, 'loudness': -7.954, 'mode': 1, 'speechiness': 0.0628, 'acousticness': 0.269, 'instrumentalness': 0.000703, 'liveness': 0.985, 'valence': 0.644, 'tempo': 101.238, 'type': 'audio_features', 'id': '2Uj8MrUjBgSENVZuaoa1wy', 'uri': 'spotify:track:2Uj8MrUjBgSENVZuaoa1wy', 'track_href': 'https://api.spotify.com/v1/tracks/2Uj8MrUjBgSENVZuaoa1wy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2Uj8MrUjBgSENVZuaoa1wy', 'duration_ms': 297733, 'time_signature': 4}]"
2302,"Bastille Day - Live At Hammersmith Odeon - February 20, 1978",['Rush'],"[{'danceability': 0.269, 'energy': 0.742, 'key': 7, 'loudness': -10.802, 'mode': 1, 'speechiness': 0.0605, 'acousticness': 0.0112, 'instrumentalness': 0.044, 'liveness': 0.929, 'valence': 0.413, 'tempo': 105.946, 'type': 'audio_features', 'id': '4MHWr6ggTjGRFBn7UNtU2A', 'uri': 'spotify:track:4MHWr6ggTjGRFBn7UNtU2A', 'track_href': 'https://api.spotify.com/v1/tracks/4MHWr6ggTjGRFBn7UNtU2A', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4MHWr6ggTjGRFBn7UNtU2A', 'duration_ms': 363600, 'time_signature': 4}]"
2303,Vitamin C - 2004 Remastered Version,['CAN'],"[{'danceability': 0.643, 'energy': 0.644, 'key': 4, 'loudness': -12.615, 'mode': 0, 'speechiness': 0.0462, 'acousticness': 0.00669, 'instrumentalness': 0.673, 'liveness': 0.162, 'valence': 0.853, 'tempo': 117.225, 'type': 'audio_features', 'id': '1tzXnPndBrd2G5GXrOBc1c', 'uri': 'spotify:track:1tzXnPndBrd2G5GXrOBc1c', 'track_href': 'https://api.spotify.com/v1/tracks/1tzXnPndBrd2G5GXrOBc1c', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1tzXnPndBrd2G5GXrOBc1c', 'duration_ms': 214066, 'time_signature': 4}]"
2304,I'm So Green - 2004 Remastered Version,['CAN'],"[{'danceability': 0.595, 'energy': 0.729, 'key': 1, 'loudness': -8.141, 'mode': 1, 'speechiness': 0.0369, 'acousticness': 0.101, 'instrumentalness': 0.0887, 'liveness': 0.145, 'valence': 0.8, 'tempo': 111.257, 'type': 'audio_features', 'id': '1mAQwbVDwer2Q5fJZHqfF2', 'uri': 'spotify:track:1mAQwbVDwer2Q5fJZHqfF2', 'track_href': 'https://api.spotify.com/v1/tracks/1mAQwbVDwer2Q5fJZHqfF2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1mAQwbVDwer2Q5fJZHqfF2', 'duration_ms': 184666, 'time_signature': 4}]"
2305,Sing Swan Song - 2004 Remastered Version,['CAN'],"[{'danceability': 0.358, 'energy': 0.556, 'key': 4, 'loudness': -12.21, 'mode': 0, 'speechiness': 0.0942, 'acousticness': 0.205, 'instrumentalness': 0.553, 'liveness': 0.473, 'valence': 0.389, 'tempo': 154.132, 'type': 'audio_features', 'id': '38jqyFghcqZbGubCgOvCkJ', 'uri': 'spotify:track:38jqyFghcqZbGubCgOvCkJ', 'track_href': 'https://api.spotify.com/v1/tracks/38jqyFghcqZbGubCgOvCkJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/38jqyFghcqZbGubCgOvCkJ', 'duration_ms': 289333, 'time_signature': 3}]"
2306,Pinch - 2004 Remastered Version,['CAN'],"[{'danceability': 0.612, 'energy': 0.872, 'key': 11, 'loudness': -9.583, 'mode': 0, 'speechiness': 0.042, 'acousticness': 0.0423, 'instrumentalness': 0.223, 'liveness': 0.323, 'valence': 0.494, 'tempo': 126.875, 'type': 'audio_features', 'id': '2v5kF956aZIcm1du9NmelQ', 'uri': 'spotify:track:2v5kF956aZIcm1du9NmelQ', 'track_href': 'https://api.spotify.com/v1/tracks/2v5kF956aZIcm1du9NmelQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2v5kF956aZIcm1du9NmelQ', 'duration_ms': 568666, 'time_signature': 4}]"
2307,One More Night - 2004 Remastered Version,['CAN'],"[{'danceability': 0.846, 'energy': 0.581, 'key': 9, 'loudness': -11.419, 'mode': 1, 'speechiness': 0.045, 'acousticness': 0.147, 'instrumentalness': 0.829, 'liveness': 0.0875, 'valence': 0.88, 'tempo': 141.134, 'type': 'audio_features', 'id': '13Q0XPq59cQ6E948WMPYR0', 'uri': 'spotify:track:13Q0XPq59cQ6E948WMPYR0', 'track_href': 'https://api.spotify.com/v1/tracks/13Q0XPq59cQ6E948WMPYR0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/13Q0XPq59cQ6E948WMPYR0', 'duration_ms': 335200, 'time_signature': 1}]"
2308,Spoon - 2004 Remastered Version,['CAN'],"[{'danceability': 0.722, 'energy': 0.804, 'key': 9, 'loudness': -9.154, 'mode': 0, 'speechiness': 0.0376, 'acousticness': 0.0632, 'instrumentalness': 0.0198, 'liveness': 0.128, 'valence': 0.87, 'tempo': 138.334, 'type': 'audio_features', 'id': '2K9flHsIQNruLaYDU5oyP2', 'uri': 'spotify:track:2K9flHsIQNruLaYDU5oyP2', 'track_href': 'https://api.spotify.com/v1/tracks/2K9flHsIQNruLaYDU5oyP2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2K9flHsIQNruLaYDU5oyP2', 'duration_ms': 185840, 'time_signature': 4}]"
2309,Soup - 2004 Remastered Version,['CAN'],"[{'danceability': 0.421, 'energy': 0.569, 'key': 2, 'loudness': -12.142, 'mode': 1, 'speechiness': 0.1, 'acousticness': 0.00244, 'instrumentalness': 0.176, 'liveness': 0.205, 'valence': 0.188, 'tempo': 114.168, 'type': 'audio_features', 'id': '0WRdOVjKkKWyEPW2kZtVpS', 'uri': 'spotify:track:0WRdOVjKkKWyEPW2kZtVpS', 'track_href': 'https://api.spotify.com/v1/tracks/0WRdOVjKkKWyEPW2kZtVpS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0WRdOVjKkKWyEPW2kZtVpS', 'duration_ms': 631560, 'time_signature': 5}]"
2310,Lolo's Air,['David Teie'],"[{'danceability': 0.18, 'energy': 0.0607, 'key': 6, 'loudness': -32.679, 'mode': 1, 'speechiness': 0.0458, 'acousticness': 0.889, 'instrumentalness': 0.83, 'liveness': 0.106, 'valence': 0.113, 'tempo': 168.861, 'type': 'audio_features', 'id': '6EcUEkTUH7OlAi9Uu94kbm', 'uri': 'spotify:track:6EcUEkTUH7OlAi9Uu94kbm', 'track_href': 'https://api.spotify.com/v1/tracks/6EcUEkTUH7OlAi9Uu94kbm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6EcUEkTUH7OlAi9Uu94kbm', 'duration_ms': 375133, 'time_signature': 3}]"
2311,Katey Moss Catwalk,['David Teie'],"[{'danceability': 0.241, 'energy': 0.0621, 'key': 7, 'loudness': -30.422, 'mode': 1, 'speechiness': 0.0379, 'acousticness': 0.946, 'instrumentalness': 0.906, 'liveness': 0.133, 'valence': 0.0366, 'tempo': 106.173, 'type': 'audio_features', 'id': '0KElSYgAOjxKY5M3onAD2i', 'uri': 'spotify:track:0KElSYgAOjxKY5M3onAD2i', 'track_href': 'https://api.spotify.com/v1/tracks/0KElSYgAOjxKY5M3onAD2i', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0KElSYgAOjxKY5M3onAD2i', 'duration_ms': 518000, 'time_signature': 3}]"
2312,Tigerlili and Mimi's Mewsical,['David Teie'],"[{'danceability': 0.338, 'energy': 0.0719, 'key': 0, 'loudness': -33.719, 'mode': 1, 'speechiness': 0.0468, 'acousticness': 0.962, 'instrumentalness': 0.925, 'liveness': 0.111, 'valence': 0.11, 'tempo': 106.457, 'type': 'audio_features', 'id': '1NxgrJyQh1KTSslKIpieCi', 'uri': 'spotify:track:1NxgrJyQh1KTSslKIpieCi', 'track_href': 'https://api.spotify.com/v1/tracks/1NxgrJyQh1KTSslKIpieCi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1NxgrJyQh1KTSslKIpieCi', 'duration_ms': 336053, 'time_signature': 4}]"
2313,Scooter Bere's Aria,['David Teie'],"[{'danceability': 0.213, 'energy': 0.0797, 'key': 1, 'loudness': -35.438, 'mode': 1, 'speechiness': 0.0596, 'acousticness': 0.937, 'instrumentalness': 0.95, 'liveness': 0.115, 'valence': 0.0509, 'tempo': 122.062, 'type': 'audio_features', 'id': '1HGXgoIBnDnf6izseOBiiI', 'uri': 'spotify:track:1HGXgoIBnDnf6izseOBiiI', 'track_href': 'https://api.spotify.com/v1/tracks/1HGXgoIBnDnf6izseOBiiI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1HGXgoIBnDnf6izseOBiiI', 'duration_ms': 1070480, 'time_signature': 4}]"
2314,Simon Says,['David Teie'],"[{'danceability': 0.0868, 'energy': 0.00825, 'key': 0, 'loudness': -35.596, 'mode': 1, 'speechiness': 0.0496, 'acousticness': 0.953, 'instrumentalness': 0.897, 'liveness': 0.251, 'valence': 0.0371, 'tempo': 182.273, 'type': 'audio_features', 'id': '3eUde69UEDub59LN6d3V0d', 'uri': 'spotify:track:3eUde69UEDub59LN6d3V0d', 'track_href': 'https://api.spotify.com/v1/tracks/3eUde69UEDub59LN6d3V0d', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3eUde69UEDub59LN6d3V0d', 'duration_ms': 707600, 'time_signature': 3}]"
2315,Never Go Back - Robin Schulz Remix,"['Dennis Lloyd', 'Robin Schulz']","[{'danceability': 0.655, 'energy': 0.713, 'key': 9, 'loudness': -6.293, 'mode': 0, 'speechiness': 0.0501, 'acousticness': 0.338, 'instrumentalness': 0, 'liveness': 0.0971, 'valence': 0.61, 'tempo': 94.05, 'type': 'audio_features', 'id': '6vRCKJDtnrJEcyyzIMa0w0', 'uri': 'spotify:track:6vRCKJDtnrJEcyyzIMa0w0', 'track_href': 'https://api.spotify.com/v1/tracks/6vRCKJDtnrJEcyyzIMa0w0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6vRCKJDtnrJEcyyzIMa0w0', 'duration_ms': 184653, 'time_signature': 4}]"
2316,Never Go Back - Eden Prince Remix,"['Dennis Lloyd', 'Eden Prince']","[{'danceability': 0.768, 'energy': 0.77, 'key': 9, 'loudness': -6.67, 'mode': 0, 'speechiness': 0.218, 'acousticness': 0.0103, 'instrumentalness': 0, 'liveness': 0.145, 'valence': 0.273, 'tempo': 105.978, 'type': 'audio_features', 'id': '6WFZnAPzh99BI4w1eZAFcC', 'uri': 'spotify:track:6WFZnAPzh99BI4w1eZAFcC', 'track_href': 'https://api.spotify.com/v1/tracks/6WFZnAPzh99BI4w1eZAFcC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6WFZnAPzh99BI4w1eZAFcC', 'duration_ms': 177852, 'time_signature': 4}]"
